School DBN,School Name,School District,Home Zip Code,Total Applicants Zip,True Applicants Zip,Total Applicants School,Total True Applicants School,Seats Available School,Offers School,Ratio,Rank
07X223,The Laboratory School of Finance and Technology: X223,7,10474,9,1.0,980,230.0,89,93,0.1111111111111111,40
07X223,The Laboratory School of Finance and Technology: X223,7,10475,1,1.0,980,230.0,89,93,1.0,80
07X223,The Laboratory School of Finance and Technology: X223,7,11101,1,1.0,980,230.0,89,93,1.0,93
07X223,The Laboratory School of Finance and Technology: X223,7,11102,1,1.0,980,230.0,89,93,1.0,70
07X223,The Laboratory School of Finance and Technology: X223,7,11105,1,1.0,980,230.0,89,93,1.0,61
07X223,The Laboratory School of Finance and Technology: X223,7,11204,1,1.0,980,230.0,89,93,1.0,65
07X223,The Laboratory School of Finance and Technology: X223,7,11207,1,1.0,980,230.0,89,93,1.0,212
07X223,The Laboratory School of Finance and Technology: X223,7,11212,1,1.0,980,230.0,89,93,1.0,193
07X223,The Laboratory School of Finance and Technology: X223,7,11214,1,1.0,980,230.0,89,93,1.0,68
07X223,The Laboratory School of Finance and Technology: X223,7,11221,1,1.0,980,230.0,89,93,1.0,164
07X223,The Laboratory School of Finance and Technology: X223,7,11223,1,1.0,980,230.0,89,93,1.0,65
07X223,The Laboratory School of Finance and Technology: X223,7,11226,1,1.0,980,230.0,89,93,1.0,160
07X223,The Laboratory School of Finance and Technology: X223,7,11355,1,1.0,980,230.0,89,93,1.0,62
07X223,The Laboratory School of Finance and Technology: X223,7,11356,1,1.0,980,230.0,89,93,1.0,55
07X223,The Laboratory School of Finance and Technology: X223,7,11368,1,1.0,980,230.0,89,93,1.0,146
07X223,The Laboratory School of Finance and Technology: X223,7,11369,1,1.0,980,230.0,89,93,1.0,90
07X223,The Laboratory School of Finance and Technology: X223,7,11372,1,1.0,980,230.0,89,93,1.0,122
07X223,The Laboratory School of Finance and Technology: X223,7,11385,1,1.0,980,230.0,89,93,1.0,156
07X223,The Laboratory School of Finance and Technology: X223,7,11412,1,1.0,980,230.0,89,93,1.0,69
07X223,The Laboratory School of Finance and Technology: X223,7,11418,1,1.0,980,230.0,89,93,1.0,75
07X223,The Laboratory School of Finance and Technology: X223,7,11423,1,1.0,980,230.0,89,93,1.0,58
07X223,The Laboratory School of Finance and Technology: X223,7,11691,1,1.0,980,230.0,89,93,1.0,101
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10025,1,1.0,862,174.0,250,182,1.0,95
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10026,1,1.0,862,174.0,250,182,1.0,91
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10027,6,1.0,862,174.0,250,182,0.16666666666666666,40
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10029,10,1.0,862,174.0,250,182,0.1,70
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10030,1,1.0,862,174.0,250,182,1.0,94
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10031,1,1.0,862,174.0,250,182,1.0,107
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10032,1,1.0,862,174.0,250,182,1.0,104
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10035,1,1.0,862,174.0,250,182,1.0,92
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10036,1,1.0,862,174.0,250,182,1.0,79
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10037,1,1.0,862,174.0,250,182,1.0,69
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10039,1,1.0,862,174.0,250,182,1.0,88
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10040,1,1.0,862,174.0,250,182,1.0,88
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10044,1,1.0,862,174.0,250,182,1.0,52
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10451,45,6.0,862,174.0,250,182,0.13333333333333333,50
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10452,34,8.0,862,174.0,250,182,0.23529411764705882,30
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10453,27,1.0,862,174.0,250,182,0.037037037037037035,167
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10454,67,15.0,862,174.0,250,182,0.22388059701492538,28
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10455,76,14.0,862,174.0,250,182,0.18421052631578946,36
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10456,62,10.0,862,174.0,250,182,0.16129032258064516,66
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10457,46,10.0,862,174.0,250,182,0.21739130434782608,37
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10458,34,1.0,862,174.0,250,182,0.029411764705882353,161
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10459,34,6.0,862,174.0,250,182,0.17647058823529413,44
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10460,58,19.0,862,174.0,250,182,0.3275862068965517,20
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10461,15,1.0,862,174.0,250,182,0.06666666666666667,93
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10462,24,1.0,862,174.0,250,182,0.041666666666666664,152
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10463,1,1.0,862,174.0,250,182,1.0,114
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10465,1,1.0,862,174.0,250,182,1.0,98
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10466,35,10.0,862,174.0,250,182,0.2857142857142857,22
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10467,37,1.0,862,174.0,250,182,0.02702702702702703,174
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10468,20,1.0,862,174.0,250,182,0.05,133
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10469,28,6.0,862,174.0,250,182,0.21428571428571427,21
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10470,1,1.0,862,174.0,250,182,1.0,67
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10471,1,1.0,862,174.0,250,182,1.0,36
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10472,53,11.0,862,174.0,250,182,0.20754716981132076,48
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10473,65,13.0,862,174.0,250,182,0.2,35
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10474,14,1.0,862,174.0,250,182,0.07142857142857142,59
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,10475,6,1.0,862,174.0,250,182,0.16666666666666666,20
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11101,1,1.0,862,174.0,250,182,1.0,93
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11206,1,1.0,862,174.0,250,182,1.0,134
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11207,1,1.0,862,174.0,250,182,1.0,212
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11208,1,1.0,862,174.0,250,182,1.0,210
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11210,1,1.0,862,174.0,250,182,1.0,104
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11212,1,1.0,862,174.0,250,182,1.0,193
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11220,1,1.0,862,174.0,250,182,1.0,113
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11221,1,1.0,862,174.0,250,182,1.0,164
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11229,1,1.0,862,174.0,250,182,1.0,67
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11233,1,1.0,862,174.0,250,182,1.0,184
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11236,1,1.0,862,174.0,250,182,1.0,145
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11237,1,1.0,862,174.0,250,182,1.0,112
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11368,1,1.0,862,174.0,250,182,1.0,146
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11373,1,1.0,862,174.0,250,182,1.0,139
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11375,1,1.0,862,174.0,250,182,1.0,79
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11413,1,1.0,862,174.0,250,182,1.0,79
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11418,1,1.0,862,174.0,250,182,1.0,75
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11420,1,1.0,862,174.0,250,182,1.0,83
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11422,1,1.0,862,174.0,250,182,1.0,69
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11434,1,1.0,862,174.0,250,182,1.0,107
07X259,"H.E.R.O. High (Health, Education, and Research Occupations High School)",7,11435,1,1.0,862,174.0,250,182,1.0,94
07X334,International Community High School,7,10001,1,1.0,210,40.0,81,23,1.0,69
07X334,International Community High School,7,10016,1,1.0,210,40.0,81,23,1.0,54
07X334,International Community High School,7,10017,1,1.0,210,40.0,81,23,1.0,44
07X334,International Community High School,7,10026,1,1.0,210,40.0,81,23,1.0,91
07X334,International Community High School,7,10027,1,1.0,210,40.0,81,23,1.0,115
07X334,International Community High School,7,10029,1,1.0,210,40.0,81,23,1.0,130
07X334,International Community High School,7,10030,1,1.0,210,40.0,81,23,1.0,94
07X334,International Community High School,7,10031,1,1.0,210,40.0,81,23,1.0,107
07X334,International Community High School,7,10034,1,1.0,210,40.0,81,23,1.0,99
07X334,International Community High School,7,10035,1,1.0,210,40.0,81,23,1.0,92
07X334,International Community High School,7,10037,1,1.0,210,40.0,81,23,1.0,69
07X334,International Community High School,7,10065,1,1.0,210,40.0,81,23,1.0,50
07X334,International Community High School,7,10451,8,1.0,210,40.0,81,23,0.125,51
07X334,International Community High School,7,10452,28,1.0,210,40.0,81,23,0.03571428571428571,179
07X334,International Community High School,7,10453,1,1.0,210,40.0,81,23,1.0,191
07X334,International Community High School,7,10454,32,11.0,210,40.0,81,23,0.34375,13
07X334,International Community High School,7,10455,17,1.0,210,40.0,81,23,0.058823529411764705,118
07X334,International Community High School,7,10456,19,1.0,210,40.0,81,23,0.05263157894736842,149
07X334,International Community High School,7,10457,11,1.0,210,40.0,81,23,0.09090909090909091,111
07X334,International Community High School,7,10458,13,1.0,210,40.0,81,23,0.07692307692307693,109
07X334,International Community High School,7,10459,10,1.0,210,40.0,81,23,0.1,83
07X334,International Community High School,7,10460,7,1.0,210,40.0,81,23,0.14285714285714285,77
07X334,International Community High School,7,10461,1,1.0,210,40.0,81,23,1.0,117
07X334,International Community High School,7,10462,1,1.0,210,40.0,81,23,1.0,181
07X334,International Community High School,7,10465,1,1.0,210,40.0,81,23,1.0,98
07X334,International Community High School,7,10466,1,1.0,210,40.0,81,23,1.0,148
07X334,International Community High School,7,10467,1,1.0,210,40.0,81,23,1.0,195
07X334,International Community High School,7,10468,1,1.0,210,40.0,81,23,1.0,169
07X334,International Community High School,7,10470,1,1.0,210,40.0,81,23,1.0,67
07X334,International Community High School,7,10472,16,1.0,210,40.0,81,23,0.0625,141
07X334,International Community High School,7,10473,1,1.0,210,40.0,81,23,1.0,165
07X334,International Community High School,7,10474,1,1.0,210,40.0,81,23,1.0,76
07X334,International Community High School,7,10475,1,1.0,210,40.0,81,23,1.0,80
07X334,International Community High School,7,11101,1,1.0,210,40.0,81,23,1.0,93
07X334,International Community High School,7,11102,1,1.0,210,40.0,81,23,1.0,70
07X334,International Community High School,7,11212,1,1.0,210,40.0,81,23,1.0,193
07X334,International Community High School,7,11221,1,1.0,210,40.0,81,23,1.0,164
07X334,International Community High School,7,11372,1,1.0,210,40.0,81,23,1.0,122
07X334,International Community High School,7,11420,1,1.0,210,40.0,81,23,1.0,83
07X334,International Community High School,7,11691,1,1.0,210,40.0,81,23,1.0,101
07X427,Community School for Social Justice,7,10019,1,1.0,229,33.0,81,6,1.0,86
07X427,Community School for Social Justice,7,10024,1,1.0,229,33.0,81,6,1.0,65
07X427,Community School for Social Justice,7,10025,1,1.0,229,33.0,81,6,1.0,95
07X427,Community School for Social Justice,7,10026,1,1.0,229,33.0,81,6,1.0,91
07X427,Community School for Social Justice,7,10027,7,1.0,229,33.0,81,6,0.14285714285714285,44
07X427,Community School for Social Justice,7,10029,1,1.0,229,33.0,81,6,1.0,130
07X427,Community School for Social Justice,7,10030,1,1.0,229,33.0,81,6,1.0,94
07X427,Community School for Social Justice,7,10031,1,1.0,229,33.0,81,6,1.0,107
07X427,Community School for Social Justice,7,10033,1,1.0,229,33.0,81,6,1.0,89
07X427,Community School for Social Justice,7,10035,1,1.0,229,33.0,81,6,1.0,92
07X427,Community School for Social Justice,7,10037,6,1.0,229,33.0,81,6,0.16666666666666666,14
07X427,Community School for Social Justice,7,10039,1,1.0,229,33.0,81,6,1.0,88
07X427,Community School for Social Justice,7,10451,30,1.0,229,33.0,81,6,0.03333333333333333,144
07X427,Community School for Social Justice,7,10452,17,1.0,229,33.0,81,6,0.058823529411764705,143
07X427,Community School for Social Justice,7,10453,8,1.0,229,33.0,81,6,0.125,84
07X427,Community School for Social Justice,7,10454,27,1.0,229,33.0,81,6,0.037037037037037035,134
07X427,Community School for Social Justice,7,10455,17,1.0,229,33.0,81,6,0.058823529411764705,118
07X427,Community School for Social Justice,7,10456,14,1.0,229,33.0,81,6,0.07142857142857142,123
07X427,Community School for Social Justice,7,10457,10,1.0,229,33.0,81,6,0.1,99
07X427,Community School for Social Justice,7,10458,1,1.0,229,33.0,81,6,1.0,183
07X427,Community School for Social Justice,7,10459,10,1.0,229,33.0,81,6,0.1,83
07X427,Community School for Social Justice,7,10460,1,1.0,229,33.0,81,6,1.0,189
07X427,Community School for Social Justice,7,10462,1,1.0,229,33.0,81,6,1.0,181
07X427,Community School for Social Justice,7,10463,1,1.0,229,33.0,81,6,1.0,114
07X427,Community School for Social Justice,7,10466,1,1.0,229,33.0,81,6,1.0,148
07X427,Community School for Social Justice,7,10467,1,1.0,229,33.0,81,6,1.0,195
07X427,Community School for Social Justice,7,10468,1,1.0,229,33.0,81,6,1.0,169
07X427,Community School for Social Justice,7,10469,1,1.0,229,33.0,81,6,1.0,136
07X427,Community School for Social Justice,7,10471,1,1.0,229,33.0,81,6,1.0,36
07X427,Community School for Social Justice,7,10472,13,7.0,229,33.0,81,6,0.5384615384615384,5
07X427,Community School for Social Justice,7,10473,1,1.0,229,33.0,81,6,1.0,165
07X427,Community School for Social Justice,7,10474,1,1.0,229,33.0,81,6,1.0,76
07X427,Community School for Social Justice,7,10475,1,1.0,229,33.0,81,6,1.0,80
07X427,Community School for Social Justice,7,11212,1,1.0,229,33.0,81,6,1.0,193
07X427,Community School for Social Justice,7,11237,1,1.0,229,33.0,81,6,1.0,112
07X473,Mott Haven Village Preparatory High School,7,10001,1,1.0,460,62.0,81,6,1.0,69
07X473,Mott Haven Village Preparatory High School,7,10026,1,1.0,460,62.0,81,6,1.0,91
07X473,Mott Haven Village Preparatory High School,7,10027,1,1.0,460,62.0,81,6,1.0,115
07X473,Mott Haven Village Preparatory High School,7,10029,1,1.0,460,62.0,81,6,1.0,130
07X473,Mott Haven Village Preparatory High School,7,10030,1,1.0,460,62.0,81,6,1.0,94
07X473,Mott Haven Village Preparatory High School,7,10032,1,1.0,460,62.0,81,6,1.0,104
07X473,Mott Haven Village Preparatory High School,7,10033,1,1.0,460,62.0,81,6,1.0,89
07X473,Mott Haven Village Preparatory High School,7,10035,1,1.0,460,62.0,81,6,1.0,92
07X473,Mott Haven Village Preparatory High School,7,10037,1,1.0,460,62.0,81,6,1.0,69
07X473,Mott Haven Village Preparatory High School,7,10039,1,1.0,460,62.0,81,6,1.0,88
07X473,Mott Haven Village Preparatory High School,7,10451,57,7.0,460,62.0,81,6,0.12280701754385964,63
07X473,Mott Haven Village Preparatory High School,7,10452,20,1.0,460,62.0,81,6,0.05,156
07X473,Mott Haven Village Preparatory High School,7,10453,13,1.0,460,62.0,81,6,0.07692307692307693,128
07X473,Mott Haven Village Preparatory High School,7,10454,78,11.0,460,62.0,81,6,0.14102564102564102,59
07X473,Mott Haven Village Preparatory High School,7,10455,88,19.0,460,62.0,81,6,0.2159090909090909,34
07X473,Mott Haven Village Preparatory High School,7,10456,62,7.0,460,62.0,81,6,0.11290322580645161,94
07X473,Mott Haven Village Preparatory High School,7,10457,10,1.0,460,62.0,81,6,0.1,99
07X473,Mott Haven Village Preparatory High School,7,10458,15,1.0,460,62.0,81,6,0.06666666666666667,118
07X473,Mott Haven Village Preparatory High School,7,10459,21,1.0,460,62.0,81,6,0.047619047619047616,135
07X473,Mott Haven Village Preparatory High School,7,10460,16,1.0,460,62.0,81,6,0.0625,135
07X473,Mott Haven Village Preparatory High School,7,10462,1,1.0,460,62.0,81,6,1.0,181
07X473,Mott Haven Village Preparatory High School,7,10465,1,1.0,460,62.0,81,6,1.0,98
07X473,Mott Haven Village Preparatory High School,7,10466,1,1.0,460,62.0,81,6,1.0,148
07X473,Mott Haven Village Preparatory High School,7,10467,6,1.0,460,62.0,81,6,0.16666666666666666,53
07X473,Mott Haven Village Preparatory High School,7,10468,1,1.0,460,62.0,81,6,1.0,169
07X473,Mott Haven Village Preparatory High School,7,10469,1,1.0,460,62.0,81,6,1.0,136
07X473,Mott Haven Village Preparatory High School,7,10470,1,1.0,460,62.0,81,6,1.0,67
07X473,Mott Haven Village Preparatory High School,7,10472,12,1.0,460,62.0,81,6,0.08333333333333333,118
07X473,Mott Haven Village Preparatory High School,7,10473,7,1.0,460,62.0,81,6,0.14285714285714285,63
07X473,Mott Haven Village Preparatory High School,7,10474,1,1.0,460,62.0,81,6,1.0,76
07X473,Mott Haven Village Preparatory High School,7,10475,1,1.0,460,62.0,81,6,1.0,80
07X473,Mott Haven Village Preparatory High School,7,11207,1,1.0,460,62.0,81,6,1.0,212
07X473,Mott Haven Village Preparatory High School,7,11208,1,1.0,460,62.0,81,6,1.0,210
07X473,Mott Haven Village Preparatory High School,7,11212,1,1.0,460,62.0,81,6,1.0,193
07X473,Mott Haven Village Preparatory High School,7,11236,1,1.0,460,62.0,81,6,1.0,145
07X473,Mott Haven Village Preparatory High School,7,11239,1,1.0,460,62.0,81,6,1.0,78
07X473,Mott Haven Village Preparatory High School,7,11358,1,1.0,460,62.0,81,6,1.0,38
07X473,Mott Haven Village Preparatory High School,7,11691,1,1.0,460,62.0,81,6,1.0,101
07X495,University Heights Secondary School,7,10002,1,1.0,2181,787.0,140,203,1.0,95
07X495,University Heights Secondary School,7,10017,1,1.0,2181,787.0,140,203,1.0,44
07X495,University Heights Secondary School,7,10019,1,1.0,2181,787.0,140,203,1.0,86
07X495,University Heights Secondary School,7,10023,1,1.0,2181,787.0,140,203,1.0,71
07X495,University Heights Secondary School,7,10024,1,1.0,2181,787.0,140,203,1.0,65
07X495,University Heights Secondary School,7,10025,12,1.0,2181,787.0,140,203,0.08333333333333333,59
07X495,University Heights Secondary School,7,10026,9,1.0,2181,787.0,140,203,0.1111111111111111,44
07X495,University Heights Secondary School,7,10027,11,1.0,2181,787.0,140,203,0.09090909090909091,68
07X495,University Heights Secondary School,7,10028,1,1.0,2181,787.0,140,203,1.0,48
07X495,University Heights Secondary School,7,10029,16,1.0,2181,787.0,140,203,0.0625,94
07X495,University Heights Secondary School,7,10030,13,1.0,2181,787.0,140,203,0.07692307692307693,66
07X495,University Heights Secondary School,7,10031,13,1.0,2181,787.0,140,203,0.07692307692307693,67
07X495,University Heights Secondary School,7,10032,12,1.0,2181,787.0,140,203,0.08333333333333333,70
07X495,University Heights Secondary School,7,10033,8,1.0,2181,787.0,140,203,0.125,47
07X495,University Heights Secondary School,7,10034,6,1.0,2181,787.0,140,203,0.16666666666666666,31
07X495,University Heights Secondary School,7,10035,14,1.0,2181,787.0,140,203,0.07142857142857142,64
07X495,University Heights Secondary School,7,10036,1,1.0,2181,787.0,140,203,1.0,79
07X495,University Heights Secondary School,7,10037,6,1.0,2181,787.0,140,203,0.16666666666666666,14
07X495,University Heights Secondary School,7,10039,12,1.0,2181,787.0,140,203,0.08333333333333333,59
07X495,University Heights Secondary School,7,10040,7,1.0,2181,787.0,140,203,0.14285714285714285,38
07X495,University Heights Secondary School,7,10065,1,1.0,2181,787.0,140,203,1.0,50
07X495,University Heights Secondary School,7,10075,1,1.0,2181,787.0,140,203,1.0,38
07X495,University Heights Secondary School,7,10128,1,1.0,2181,787.0,140,203,1.0,65
07X495,University Heights Secondary School,7,10280,1,1.0,2181,787.0,140,203,1.0,31
07X495,University Heights Secondary School,7,10451,114,35.0,2181,787.0,140,203,0.30701754385964913,14
07X495,University Heights Secondary School,7,10452,156,82.0,2181,787.0,140,203,0.5256410256410257,2
07X495,University Heights Secondary School,7,10453,72,29.0,2181,787.0,140,203,0.4027777777777778,8
07X495,University Heights Secondary School,7,10454,95,18.0,2181,787.0,140,203,0.18947368421052632,33
07X495,University Heights Secondary School,7,10455,186,66.0,2181,787.0,140,203,0.3548387096774194,15
07X495,University Heights Secondary School,7,10456,213,69.0,2181,787.0,140,203,0.323943661971831,18
07X495,University Heights Secondary School,7,10457,90,37.0,2181,787.0,140,203,0.4111111111111111,6
07X495,University Heights Secondary School,7,10458,92,34.0,2181,787.0,140,203,0.3695652173913043,12
07X495,University Heights Secondary School,7,10459,118,44.0,2181,787.0,140,203,0.3728813559322034,21
07X495,University Heights Secondary School,7,10460,155,63.0,2181,787.0,140,203,0.4064516129032258,12
07X495,University Heights Secondary School,7,10461,30,9.0,2181,787.0,140,203,0.3,19
07X495,University Heights Secondary School,7,10462,96,42.0,2181,787.0,140,203,0.4375,11
07X495,University Heights Secondary School,7,10463,22,7.0,2181,787.0,140,203,0.3181818181818182,20
07X495,University Heights Secondary School,7,10465,21,9.0,2181,787.0,140,203,0.42857142857142855,9
07X495,University Heights Secondary School,7,10466,65,26.0,2181,787.0,140,203,0.4,14
07X495,University Heights Secondary School,7,10467,103,42.0,2181,787.0,140,203,0.4077669902912621,12
07X495,University Heights Secondary School,7,10468,67,21.0,2181,787.0,140,203,0.31343283582089554,27
07X495,University Heights Secondary School,7,10469,43,21.0,2181,787.0,140,203,0.4883720930232558,4
07X495,University Heights Secondary School,7,10470,9,1.0,2181,787.0,140,203,0.1111111111111111,36
07X495,University Heights Secondary School,7,10471,6,1.0,2181,787.0,140,203,0.16666666666666666,8
07X495,University Heights Secondary School,7,10472,104,41.0,2181,787.0,140,203,0.3942307692307692,20
07X495,University Heights Secondary School,7,10473,75,24.0,2181,787.0,140,203,0.32,20
07X495,University Heights Secondary School,7,10474,33,6.0,2181,787.0,140,203,0.18181818181818182,9
07X495,University Heights Secondary School,7,10475,22,7.0,2181,787.0,140,203,0.3181818181818182,11
07X495,University Heights Secondary School,7,11101,1,1.0,2181,787.0,140,203,1.0,93
07X495,University Heights Secondary School,7,11102,1,1.0,2181,787.0,140,203,1.0,70
07X495,University Heights Secondary School,7,11105,1,1.0,2181,787.0,140,203,1.0,61
07X495,University Heights Secondary School,7,11201,1,1.0,2181,787.0,140,203,1.0,89
07X495,University Heights Secondary School,7,11203,1,1.0,2181,787.0,140,203,1.0,135
07X495,University Heights Secondary School,7,11206,1,1.0,2181,787.0,140,203,1.0,134
07X495,University Heights Secondary School,7,11207,1,1.0,2181,787.0,140,203,1.0,212
07X495,University Heights Secondary School,7,11212,1,1.0,2181,787.0,140,203,1.0,193
07X495,University Heights Secondary School,7,11214,1,1.0,2181,787.0,140,203,1.0,68
07X495,University Heights Secondary School,7,11215,1,1.0,2181,787.0,140,203,1.0,99
07X495,University Heights Secondary School,7,11220,1,1.0,2181,787.0,140,203,1.0,113
07X495,University Heights Secondary School,7,11222,1,1.0,2181,787.0,140,203,1.0,73
07X495,University Heights Secondary School,7,11225,1,1.0,2181,787.0,140,203,1.0,115
07X495,University Heights Secondary School,7,11228,1,1.0,2181,787.0,140,203,1.0,57
07X495,University Heights Secondary School,7,11355,1,1.0,2181,787.0,140,203,1.0,62
07X495,University Heights Secondary School,7,11356,1,1.0,2181,787.0,140,203,1.0,55
07X495,University Heights Secondary School,7,11367,1,1.0,2181,787.0,140,203,1.0,53
07X495,University Heights Secondary School,7,11368,1,1.0,2181,787.0,140,203,1.0,146
07X495,University Heights Secondary School,7,11370,1,1.0,2181,787.0,140,203,1.0,78
07X495,University Heights Secondary School,7,11372,1,1.0,2181,787.0,140,203,1.0,122
07X495,University Heights Secondary School,7,11373,1,1.0,2181,787.0,140,203,1.0,139
07X495,University Heights Secondary School,7,11374,1,1.0,2181,787.0,140,203,1.0,59
07X495,University Heights Secondary School,7,11377,1,1.0,2181,787.0,140,203,1.0,118
07X495,University Heights Secondary School,7,11385,1,1.0,2181,787.0,140,203,1.0,156
07X495,University Heights Secondary School,7,11435,1,1.0,2181,787.0,140,203,1.0,94
07X500,Hostos-Lincoln Academy of Science,7,10025,1,1.0,751,158.0,81,121,1.0,95
07X500,Hostos-Lincoln Academy of Science,7,10026,1,1.0,751,158.0,81,121,1.0,91
07X500,Hostos-Lincoln Academy of Science,7,10027,1,1.0,751,158.0,81,121,1.0,115
07X500,Hostos-Lincoln Academy of Science,7,10029,1,1.0,751,158.0,81,121,1.0,130
07X500,Hostos-Lincoln Academy of Science,7,10030,6,1.0,751,158.0,81,121,0.16666666666666666,21
07X500,Hostos-Lincoln Academy of Science,7,10031,1,1.0,751,158.0,81,121,1.0,107
07X500,Hostos-Lincoln Academy of Science,7,10033,1,1.0,751,158.0,81,121,1.0,89
07X500,Hostos-Lincoln Academy of Science,7,10035,6,1.0,751,158.0,81,121,0.16666666666666666,24
07X500,Hostos-Lincoln Academy of Science,7,10036,1,1.0,751,158.0,81,121,1.0,79
07X500,Hostos-Lincoln Academy of Science,7,10037,1,1.0,751,158.0,81,121,1.0,69
07X500,Hostos-Lincoln Academy of Science,7,10039,1,1.0,751,158.0,81,121,1.0,88
07X500,Hostos-Lincoln Academy of Science,7,10451,98,24.0,751,158.0,81,121,0.24489795918367346,24
07X500,Hostos-Lincoln Academy of Science,7,10452,31,1.0,751,158.0,81,121,0.03225806451612903,182
07X500,Hostos-Lincoln Academy of Science,7,10453,26,6.0,751,158.0,81,121,0.23076923076923078,39
07X500,Hostos-Lincoln Academy of Science,7,10454,113,26.0,751,158.0,81,121,0.23008849557522124,27
07X500,Hostos-Lincoln Academy of Science,7,10455,140,45.0,751,158.0,81,121,0.32142857142857145,18
07X500,Hostos-Lincoln Academy of Science,7,10456,67,9.0,751,158.0,81,121,0.13432835820895522,82
07X500,Hostos-Lincoln Academy of Science,7,10457,15,1.0,751,158.0,81,121,0.06666666666666667,136
07X500,Hostos-Lincoln Academy of Science,7,10458,15,1.0,751,158.0,81,121,0.06666666666666667,118
07X500,Hostos-Lincoln Academy of Science,7,10459,35,1.0,751,158.0,81,121,0.02857142857142857,151
07X500,Hostos-Lincoln Academy of Science,7,10460,16,6.0,751,158.0,81,121,0.375,14
07X500,Hostos-Lincoln Academy of Science,7,10461,1,1.0,751,158.0,81,121,1.0,117
07X500,Hostos-Lincoln Academy of Science,7,10462,11,1.0,751,158.0,81,121,0.09090909090909091,100
07X500,Hostos-Lincoln Academy of Science,7,10463,1,1.0,751,158.0,81,121,1.0,114
